user,community,community_infomap,degree_centrality_undirected,in_degree_centrality_directed,out_degree_centrality_directed,closeness_centrality_undirected,closeness_centrality_directed,betweenness_centrality_undirected,betweenness_centrality_directed,pagerank,stance_score,stance_leaning
kevenle91.bsky.social,91,109,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
tvanouvelles.ca,91,109,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.16816751156002283,sinner
clutchscience.bsky.social,92,110,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
rolandgarros.com,92,110,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.04251258169702287,neutral
alikuis.bsky.social,75,9,0.001466275659824047,0.0,0.001466275659824047,0.018519765640783892,0.0,0.0,0.0,0.0008512649162196095,0.29687903113663194,sinner
bertin.bsky.social,1,11,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.011048216599604447,0.001466275659824047,7.320612692219911e-05,6.459364140194039e-06,0.0015749886991333996,0.0,neutral
bz1336.bsky.social,93,111,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:alvekdfmgvcjb2ng4plxmta6,93,111,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
songbirdann.bsky.social,94,112,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:dps5knuqjkybgklyaixbptsq,94,112,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
molly57.bsky.social,68,12,0.001466275659824047,0.0,0.001466275659824047,0.00593841642228739,0.0,0.0,0.0,0.0008512649162196095,-0.17249115705490112,alcaraz
did:plc:2icgnppz6t6y6sjwnji4ypja,51,3,0.001466275659824047,0.001466275659824047,0.0,0.02527341237018656,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
wheatbackforge.bsky.social,1,11,0.001466275659824047,0.0,0.001466275659824047,0.01055718475073314,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
tadeue.bsky.social,1,11,0.001466275659824047,0.0,0.001466275659824047,0.007917888563049853,0.0,0.0,0.0,0.0008512649162196095,0.1485561164095998,sinner
vocalicpage.bsky.social,68,12,0.001466275659824047,0.0,0.001466275659824047,0.00593841642228739,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
merrittkelly1.bsky.social,95,113,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:xxslygdp3gwz5vgarmiuk77m,95,113,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
bellikoff.bsky.social,1,11,0.001466275659824047,0.0,0.001466275659824047,0.01055718475073314,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
bippyboo1.bsky.social,50,8,0.001466275659824047,0.0,0.001466275659824047,0.006664889362836577,0.0,0.0,0.0,0.0008512649162196095,-0.04523697611875832,neutral
millennialpusheen.bsky.social,50,8,0.001466275659824047,0.0,0.001466275659824047,0.006664889362836577,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
yourauntifa.bsky.social,96,14,0.002932551319648094,0.0,0.002932551319648094,0.006986372261514577,0.0,8.612485520258719e-05,0.0,0.0008512649162196095,-0.3960740500479005,alcaraz
mikesacks.bsky.social,96,14,0.00439882697947214,0.00439882697947214,0.0,0.006250964655039358,0.004398826979472141,8.612485520258719e-05,0.0,0.0022987124820471896,0.0,neutral
wildstreet.bsky.social,96,14,0.002932551319648094,0.0,0.002932551319648094,0.004750733137829912,0.0,3.4449942081034875e-05,0.0,0.0008512649162196095,0.0,neutral
philblackwell.bsky.social,1,11,0.002932551319648094,0.0,0.002932551319648094,0.011048216599604447,0.0,7.320612692219911e-05,0.0,0.0008512649162196095,-0.0745940274791792,alcaraz
did:plc:k76kxb5d5tr4kpgas7tj6oic,50,8,0.001466275659824047,0.001466275659824047,0.0,0.006664889362836577,0.004798720341242336,0.0,0.0,0.002015481660891646,0.0,neutral
stephenlg.bsky.social,96,14,0.001466275659824047,0.0,0.001466275659824047,0.00439882697947214,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
drjasonharrison.bsky.social,62,16,0.001466275659824047,0.0,0.001466275659824047,0.02268789703819817,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
castlebravoli7.gobirds.online,97,114,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:uswcr2xfahfhpe2sdruef3hg,97,114,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
v-ron.bsky.social,98,29,0.001466275659824047,0.0,0.001466275659824047,0.002932551319648094,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
thetnholler.bsky.social,98,29,0.00439882697947214,0.00439882697947214,0.0,0.00469208211143695,0.004398826979472141,2.1531213800646798e-05,0.0,0.0026605743735040846,0.0,neutral
okokjepars.bsky.social,54,62,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.11936815232038497,sinner
taurusasaurus.bsky.social,99,67,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:t6ubj2wlhc34awzcymh3qpur,99,67,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
dqscribbler.bsky.social,98,29,0.001466275659824047,0.0,0.001466275659824047,0.002932551319648094,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
kingteenmusic.bsky.social,100,115,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.15068087875843048,alcaraz
did:plc:h7r53cxpc7vi3yb5lpqjzo56,100,115,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
bethduttonjustice.bsky.social,101,21,0.001466275659824047,0.0,0.001466275659824047,0.004798720341242336,0.0,0.0,0.0,0.0008512649162196095,-0.31169316163286565,alcaraz
did:plc:4lx6nur5wstwoc4wtgj56kyu,101,21,0.00879765395894428,0.00879765395894428,0.0,0.008797653958944282,0.008797653958944282,6.459364140194039e-05,0.0,0.00519360761370235,0.0,neutral
mbbrownsf.bsky.social,102,48,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:oqujfbkk7wd5elnde6r3tas6,102,48,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
prismascuro.bsky.social,102,48,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.5594481416977942,sinner
alanthomas81.bsky.social,101,21,0.001466275659824047,0.0,0.001466275659824047,0.004798720341242336,0.0,0.0,0.0,0.0008512649162196095,-0.1634399801492691,alcaraz
jackhennesanity.bsky.social,103,51,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:ooq4grlnq6oduygewsvi5ub7,103,51,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
victoriola.bsky.social,42,15,0.001466275659824047,0.0,0.001466275659824047,0.025309465740186828,0.0,0.0,0.0,0.0008512649162196095,-0.06297853440046311,alcaraz
did:plc:cn44bowdp4n6yey5wpa47j4n,42,15,0.005865102639296188,0.005865102639296188,0.0,0.029969485614646903,0.005865102639296188,0.0013952226542819125,0.0,0.003263677525932243,0.0,neutral
rowan.monster,104,116,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
mattiekaiser.bsky.social,104,116,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.17514610793441535,alcaraz
hawkandhare.bsky.social,105,42,0.00439882697947214,0.0,0.00439882697947214,0.004398826979472141,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:6y2b4lqfw2j3oyycegx3ey7q,105,42,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:doikg7uflz43l7ahwss24qbh,105,42,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
aimeety.bsky.social,101,21,0.001466275659824047,0.0,0.001466275659824047,0.004798720341242336,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
bungalofidelity.bsky.social,103,51,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
luvtennis.bsky.social,106,117,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:7v4o5coad2mfvglx6u2kxsci,106,117,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
did:plc:l5xjg3lfbjy5ks7sb74jxfxn,105,42,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
thunderstorming.bsky.social,98,29,0.002932551319648094,0.0,0.002932551319648094,0.0039100684261974585,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:g2lyadjxzhgxulp3bq6zraiu,98,29,0.001466275659824047,0.001466275659824047,0.0,0.002606712284131639,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
ilikecheese8888.bsky.social,107,118,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:nkeucykupyltof6r6h36aznx,107,118,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
lazlocarreidas.bsky.social,108,119,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:do46s3u6h22vzu6nogkm4rc7,108,119,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
laurieboy.bsky.social,109,120,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.3971877308562398,alcaraz
did:plc:ng7mce4bq53nt7btxewl6sv7,109,120,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
elkeoudendijk.bsky.social,110,121,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:zeamdwswtdisnbelsijc4fxz,110,121,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
rachb23.bsky.social,111,122,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.10213012099266053,sinner
did:plc:tgzwh24tcyg3s3spxxsxrbav,111,122,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
davidjacobsgib.bsky.social,112,123,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:4fjlxgdpuqxfqnzvvbj56q5f,112,123,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
netfortius.bsky.social,1,11,0.001466275659824047,0.0,0.001466275659824047,0.01055718475073314,0.0,0.0,0.0,0.0008512649162196095,0.021612987294793135,neutral
streetglimpses.bsky.social,62,16,0.001466275659824047,0.0,0.001466275659824047,0.02268789703819817,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
marciebianco.bsky.social,96,14,0.001466275659824047,0.0,0.001466275659824047,0.004750733137829912,0.0,0.0,0.0,0.0008512649162196095,-0.3035190127789974,alcaraz
charlotteclymer.bsky.social,96,14,0.007331378299120235,0.007331378299120235,0.0,0.006986372261514577,0.007331378299120235,0.00011196231176336334,0.0,0.004108021939331664,0.6310507765505463,sinner
banner19.bsky.social,113,124,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
newsweek.com,113,124,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.11512827923870644,sinner
did:plc:5h7ovjxfdb5qu5ilz4hd4xnr,1,11,0.001466275659824047,0.001466275659824047,0.0,0.007917888563049853,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
dave845.bsky.social,114,125,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:4pon6zyd7tyyp7gpjbktus4j,114,125,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
ruedigerrabe.bsky.social,115,126,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.07562137674540281,alcaraz
did:plc:tsbblb4cofxc24aigmle2wqh,115,126,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
rlynner.bsky.social,116,31,0.002932551319648094,0.0,0.002932551319648094,0.0039100684261974585,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
ashton7sloan.bsky.social,116,31,0.001466275659824047,0.001466275659824047,0.0,0.002606712284131639,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
reichhol.bsky.social,116,31,0.001466275659824047,0.0,0.001466275659824047,0.002932551319648094,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
patti3333.bsky.social,116,31,0.00439882697947214,0.00439882697947214,0.0,0.00469208211143695,0.004398826979472141,2.1531213800646798e-05,0.0,0.002660574373504085,0.27598036723211405,sinner
josephpgillis.bsky.social,117,128,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:tfdwrooh2p3uu73rxqcn6mt5,117,128,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
mtj333.bsky.social,116,31,0.001466275659824047,0.0,0.001466275659824047,0.002932551319648094,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
dely56.bsky.social,118,129,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:7fbcmcv5z6zxjqropcrui3r3,118,129,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
queyeoh.bsky.social,6,7,0.002932551319648094,0.0,0.002932551319648094,0.007423020527859238,0.0,3.4449942081034875e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:cgtt2xmdufwgh6msvt7vvpg2,6,7,0.001466275659824047,0.001466275659824047,0.0,0.004948680351906158,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
audrey2024.bsky.social,119,130,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.31090519987046716,alcaraz
did:plc:urrjvjmc7sowchg3ph322pbr,119,130,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
tmwillia.bsky.social,120,39,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,-0.2808100819587708,alcaraz
nancylevinestearns.bsky.social,120,39,0.00439882697947214,0.00439882697947214,0.0,0.004398826979472141,0.004398826979472141,1.2918728280388077e-05,0.0,0.0030224362649609797,-0.006389421410858631,neutral
conaturegal.bsky.social,121,132,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:xj6ougogplaao6yny73n547u,121,132,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
ssnowsball.bsky.social,122,133,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.41326247630640867,alcaraz
did:plc:7yxi3wxj576zzcschfejc7un,122,133,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
icdb.tv,123,134,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.003017321968840159,neutral
did:plc:jqoba7wy332llaalga4lvkok,123,134,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
whatsthatsound.bsky.social,124,135,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.310348148830235,alcaraz
did:plc:epubovkxmnx3rmesbdrfdsto,124,135,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
climatemd.bsky.social,125,136,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:7zx5amooszkv4bxzobjnqmpc,125,136,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
luciatrujillo.bsky.social,126,137,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.2694627811200917,alcaraz
did:plc:zafyme2jyaxdxvxwstp4gg6r,126,137,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
kcdisneyfan.bsky.social,127,138,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
ebyrdstarr.bsky.social,127,138,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
allcaps-22.bsky.social,62,16,0.002932551319648094,0.0,0.002932551319648094,0.03080197132616487,0.0,0.003104801030053268,0.0,0.0008512649162196095,0.0,neutral
mkforeverblue.bsky.social,128,139,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:b2ljlrox4c32kpi5roefj4dr,128,139,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
mokushima.bsky.social,129,140,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:477rnpqffrg4vayxgmu22v5u,129,140,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
timothyjmcl.bsky.social,130,141,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.3127937983721495,alcaraz
itsonlyzach.bsky.social,130,141,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.6216671430505812,alcaraz
did:plc:cofcmyn4fv2rypefphslgraf,76,26,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.0026392961876832845,0.0,0.0,0.0023817958405394995,0.0,neutral
mixrogers.bsky.social,131,142,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
jordanpfot.bsky.social,131,142,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.18099245578050613,alcaraz
hic-sunt-leones.bsky.social,132,143,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:getwbouwtt5nspdormv2tbp6,132,143,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
stefanosmcrvg1898.bsky.social,133,144,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:ptxhugltvolqqtspdaylwn5t,133,144,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
uxchampion.bsky.social,134,145,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
davidcorn.bsky.social,134,145,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
fraochs2.bsky.social,120,39,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,-0.0686457517556846,alcaraz
monogramdp.bsky.social,135,40,0.00439882697947214,0.0,0.00439882697947214,0.004398826979472141,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:6waxgers6k753hgsmh2prmv7,135,40,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:xfxjlzxidrarezafsabvhe33,135,40,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:z6dj45iqfftjbhvlhfnswc3y,135,40,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
leach24.bsky.social,136,147,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.23479597818028802,sinner
did:plc:e3cyxeqboiqsybc3u6wvzysz,136,147,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
paullr.bsky.social,137,148,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
realtuckfrumper.bsky.social,137,148,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.40229966174811127,alcaraz
paulb1981.bsky.social,138,149,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:dyygg4ikkji2o4x2rmqzlhae,138,149,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
did:plc:sanfemo6qfnbaxdoi2q2vnvl,68,12,0.001466275659824047,0.001466275659824047,0.0,0.005398560383897627,0.001466275659824047,0.0,0.0,0.001032195861948057,0.0,neutral
trendingworld.bsky.social,139,32,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.08405293030664324,alcaraz
did:plc:6wqooydvqwrlmtewj5x6tdme,139,32,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
norghean.bsky.social,140,151,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:kaom6fmvuyilwvvshq5v4kfw,140,151,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
gelatina.bsky.social,141,152,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.06639001332223415,alcaraz
did:plc:bgp5zkptwndfaxwi3hzd5l25,141,152,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
malc2392.bsky.social,142,153,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.06505656391382217,alcaraz
johanneboucher.bsky.social,142,153,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.2110751720611006,sinner
kimmarshall.bsky.social,143,154,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:jsmgbe3bmfsogmseyxc2ynrr,143,154,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
mspdawg.bsky.social,144,155,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
athensgrease.bsky.social,144,155,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.5279317839071155,sinner
andrea--g.bsky.social,145,156,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:tgfczwp6wjxwfulb2y4b6wic,145,156,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
gunnarwo.bsky.social,146,157,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:gy63rzfxv7mguokyqzlnrg6w,146,157,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
amiletta.bsky.social,62,16,0.001466275659824047,0.0,0.001466275659824047,0.02268789703819817,0.0,0.0,0.0,0.0008512649162196095,0.31465680015971886,sinner
jbtinoco.bsky.social,147,56,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.01600104756653309,neutral
susagb.bsky.social,147,56,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.002932551319648094,0.001466275659824047,4.306242760129359e-06,2.1531213800646797e-06,0.0015749886991333996,0.013793567195534706,neutral
dcell1961.bsky.social,148,159,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.037872867286205286,neutral
